timestamp_ms,open,high,low,close,volume,datetime,symbol,sma_20,ema_20,bb_upper,bb_lower,rsi_14,return_pct
1768219200000,3111.52,3117.94,3108.99,3115.0,11.211428,2026-01-12 12:00:00+00:00,ETHUSD,3124.6745,3120.7350707528162,3159.4347370987016,3089.9142629012986,53.652010413653436,0.1118424435645693
1768222800000,3115.0,3116.25,3103.79,3105.41,35.824752,2026-01-12 13:00:00+00:00,ETHUSD,3123.9049999999997,3119.275540204929,3159.6925853217,3088.1174146782996,45.329079171922466,-0.3078651685393341
1768226400000,3105.41,3112.05,3063.07,3102.07,387.197148,2026-01-12 14:00:00+00:00,ETHUSD,3122.75,3117.6369173282687,3159.8332775477606,3085.6667224522394,45.35263548626576,-0.10755423599458913
1768230000000,3102.07,3129.43,3088.43,3126.63,171.145648,2026-01-12 15:00:00+00:00,ETHUSD,3123.0654999999997,3118.493401392243,3160.169092378211,3085.961907621788,52.35290310052431,0.7917293935984615
1768233600000,3126.63,3144.45,3120.0,3129.21,277.746429,2026-01-12 16:00:00+00:00,ETHUSD,3123.9895,3119.514029831077,3160.7181737118513,3087.260826288149,40.12039372000322,0.08251695915411084
1768237200000,3129.21,3133.92,3083.88,3102.47,206.41287,2026-01-12 17:00:00+00:00,ETHUSD,3123.287,3117.8907888947842,3161.1375477120914,3085.436452287908,34.30002086375957,-0.8545287788291667
1768240800000,3102.47,3117.1,3094.04,3105.84,248.00228,2026-01-12 18:00:00+00:00,ETHUSD,3123.334,3116.7430947143284,3161.090632543868,3085.5773674561315,32.67531356898519,0.10862312931310125
1768244400000,3105.84,3119.35,3094.77,3119.01,144.656253,2026-01-12 19:00:00+00:00,ETHUSD,3123.3845,3116.958990455821,3161.1137852750817,3085.6552147249186,38.509722040976165,0.42403987327099824
1768248000000,3119.01,3125.0,3097.32,3099.97,441.535459,2026-01-12 20:00:00+00:00,ETHUSD,3122.6535,3115.3409913647906,3161.6456137910577,3083.661386208942,35.354019408170586,-0.6104501107723426
1768251600000,3099.97,3103.95,3082.76,3085.34,22.14658,2026-01-12 21:00:00+00:00,ETHUSD,3120.9525000000003,3112.4837540919534,3163.3675186285855,3078.537481371415,35.83485124468734,-0.4719400510327376
1768255200000,3085.34,3104.48,3085.34,3092.48,19.580951,2026-01-12 22:00:00+00:00,ETHUSD,3117.9015,3110.5786346546247,3159.22329762483,3076.5797023751697,43.710359408033824,0.23141695890889213
1768258800000,3092.48,3095.69,3085.78,3091.07,67.423041,2026-01-12 23:00:00+00:00,ETHUSD,3115.0739999999996,3108.7206694494225,3155.5642251491836,3074.5837748508156,42.706886286961776,-0.04559447433774011
1768262400000,3091.07,3105.53,3090.27,3104.89,103.687497,2026-01-13 00:00:00+00:00,ETHUSD,3112.5955000000004,3108.3558437875727,3148.7734947511,3076.417505248901,51.185267419839235,0.44709437185181944
1768266000000,3104.89,3110.0,3088.9,3093.48,14.991448,2026-01-13 01:00:00+00:00,ETHUSD,3109.558,3106.939096760185,3140.894769456982,3078.221230543018,44.15348716619134,-0.36748483843227486
1768269600000,3093.48,3104.22,3093.48,3096.79,537.705272,2026-01-13 02:00:00+00:00,ETHUSD,3106.954,3105.972516116358,3132.6912941774967,3081.2167058225036,44.091882421646844,0.10699923710513204
1768273200000,3096.79,3112.86,3096.79,3112.82,30.355875,2026-01-13 03:00:00+00:00,ETHUSD,3105.995,3106.6246574386096,3129.097306560625,3082.892693439375,52.307692307692406,0.5176327745827214
1768276800000,3112.82,3119.18,3109.56,3118.2,6.0022,2026-01-13 04:00:00+00:00,ETHUSD,3106.3289999999997,3107.727071015885,3129.954851051227,3082.7031489487727,54.96032966357085,0.17283363638114224
1768280400000,3118.2,3142.31,3118.2,3127.34,56.476277,2026-01-13 05:00:00+00:00,ETHUSD,3107.04,3109.594969014372,3132.3240411493525,3081.7559588506474,50.24121763946457,0.2931178243858801
1768284000000,3127.34,3132.86,3120.38,3132.86,56.463453,2026-01-13 06:00:00+00:00,ETHUSD,3108.62,3111.8106862510986,3136.225983333138,3081.0140166668616,51.215775098261304,0.17650783093619005
1768287600000,3132.86,3132.86,3120.0,3120.0,8.671703,2026-01-13 07:00:00+00:00,ETHUSD,3109.0440000000003,3112.590620893851,3137.0944353282675,3080.993564671733,56.43397195918674,-0.41048754173502733
1768291200000,3120.0,3134.27,3120.0,3132.85,92.740703,2026-01-13 08:00:00+00:00,ETHUSD,3109.9365000000003,3114.520085570627,3139.858322541593,3080.0146774584073,59.26840985519176,0.41185897435898067
1768294800000,3132.85,3143.79,3128.0,3135.65,156.616839,2026-01-13 09:00:00+00:00,ETHUSD,3111.4485,3116.5324583734246,3143.3949039818017,3079.5020960181982,56.147480419683724,0.08937548877221424
1768298400000,3135.65,3137.88,3128.95,3132.11,110.341703,2026-01-13 10:00:00+00:00,ETHUSD,3112.9505,3118.016033766432,3145.8508013744004,3080.0501986255995,63.40954606141544,-0.11289525297785152
1768302000000,3132.11,3135.71,3129.47,3129.59,10.297681,2026-01-13 11:00:00+00:00,ETHUSD,3113.0985,3119.118316264867,3146.2833026567655,3079.9136973432346,70.53745474798114,-0.08045694436019657
1768305600000,3129.59,3133.92,3127.31,3130.53,36.550149,2026-01-13 12:00:00+00:00,ETHUSD,3113.1645,3120.205143287261,3146.4891786852286,3079.839821314771,68.7383039495717,0.030035883294621257
1768309200000,3130.53,3157.76,3127.63,3139.48,181.634009,2026-01-13 13:00:00+00:00,ETHUSD,3115.0150000000003,3122.0408439265693,3149.9123945641863,3080.1176054358143,72.19217016594847,0.28589408183279374
1768312800000,3139.48,3161.53,3128.17,3143.95,112.546836,2026-01-13 14:00:00+00:00,ETHUSD,3116.9204999999997,3124.127430219277,3153.813285473586,3080.0277145264135,69.58483754512636,0.14238026679576077
1768316400000,3143.95,3186.47,3131.72,3179.68,341.068624,2026-01-13 15:00:00+00:00,ETHUSD,3119.9539999999997,3129.4181511507745,3166.328823205792,3073.5791767942073,84.7468558529506,1.136468455287143
1768320000000,3179.68,3193.96,3170.5,3178.9,174.824221,2026-01-13 16:00:00+00:00,ETHUSD,3123.9005,3134.130708184034,3176.173545272926,3071.6274547270746,83.787342605547,-0.024530770391983925
1768323600000,3178.9,3185.03,3172.68,3180.71,116.938871,2026-01-13 17:00:00+00:00,ETHUSD,3128.669,3138.566831214126,3183.4698332245534,3073.8681667754463,81.63854972504436,0.05693793450565199
1768327200000,3180.71,3212.44,3179.59,3199.88,345.729444,2026-01-13 18:00:00+00:00,ETHUSD,3134.039,3144.4061806223044,3194.6490540209393,3073.428945979061,83.72976544433446,0.6026956245618109
1768330800000,3199.88,3215.72,3190.11,3214.95,275.680156,2026-01-13 19:00:00+00:00,ETHUSD,3140.233,3151.1246396106562,3207.326714224368,3073.1392857756323,84.48941028265497,0.4709551608185203
1768334400000,3214.95,3218.56,3190.77,3205.3,252.337004,2026-01-13 20:00:00+00:00,ETHUSD,3145.2535000000003,3156.284197742975,3216.132075569328,3074.3749244306723,77.61933811194167,-0.3001601891164607
1768338000000,3205.3,3217.17,3202.24,3209.38,71.33844,2026-01-13 21:00:00+00:00,ETHUSD,3151.0485,3161.3409408150724,3223.0470255039086,3079.049974496091,86.52337365152052,0.12728917730009393
1768341600000,3209.38,3398.5,3209.0,3327.53,1932.57524,2026-01-13 22:00:00+00:00,ETHUSD,3162.5855,3177.168470261256,3265.3501048987696,3059.8208951012307,92.75674251076192,3.681396406782622
1768345200000,3327.53,3341.99,3314.28,3322.69,129.391944,2026-01-13 23:00:00+00:00,ETHUSD,3173.079,3191.027663569708,3295.4393428876333,3050.718657112367,90.71397474967367,-0.14545323408053923
1768348800000,3322.69,3335.48,3314.14,3322.51,170.280208,2026-01-14 00:00:00+00:00,ETHUSD,3183.2945000000004,3203.5497908487832,3319.6748076501044,3046.9141923498964,92.06061677122938,-0.00541729743068764
1768352400000,3322.51,3341.7,3319.46,3337.02,408.721799,2026-01-14 01:00:00+00:00,ETHUSD,3193.7785,3216.261239339375,3343.6207908857673,3043.9362091142325,93.51739185163451,0.4367180234220447
1768356000000,3337.02,3353.95,3320.0,3325.43,170.966755,2026-01-14 02:00:00+00:00,ETHUSD,3203.407,3226.6582641641967,3361.2992192143147,3045.5147807856856,89.13968993493467,-0.3473158686492783
1768359600000,3325.43,3350.05,3320.37,3350.05,176.306359,2026-01-14 03:00:00+00:00,ETHUSD,3214.9095,3238.409858053321,3380.5461142430318,3049.2728857569687,89.78273191007005,0.74035538261219
1768363200000,3350.05,3361.23,3334.9,3337.52,201.455488,2026-01-14 04:00:00+00:00,ETHUSD,3225.143,3247.8489191911,3394.677129847527,3055.608870152473,85.49008103846586,-0.37402426829450386
1768366800000,3337.52,3337.52,3325.4,3328.85,114.97236,2026-01-14 05:00:00+00:00,ETHUSD,3234.803,3255.5633078395667,3404.8825376906134,3064.7234623093864,80.3623040911867,-0.25977372420240563
1768370400000,3328.85,3333.27,3322.17,3332.6,91.600799,2026-01-14 06:00:00+00:00,ETHUSD,3244.8275,3262.90013566437,3413.04544908611,3076.60955091389,80.91062665915854,0.11265151628940817
1768374000000,3332.6,3340.0,3327.74,3334.02,60.725494,2026-01-14 07:00:00+00:00,ETHUSD,3255.049,3269.673456077287,3418.5618269747156,3091.5361730252844,80.88063489505699,0.04260937406228571
1768377600000,3334.02,3341.0,3326.52,3326.67,48.411853,2026-01-14 08:00:00+00:00,ETHUSD,3264.856,3275.1016983556406,3420.24966178228,3109.4623382177206,76.81570153546805,-0.2204545863552121
1768381200000,3326.67,3332.35,3323.82,3327.01,21.295076,2026-01-14 09:00:00+00:00,ETHUSD,3274.2325,3280.045346131294,3420.112592343354,3128.352407656646,75.27517141826061,0.01022043064085043
1768384800000,3327.01,3332.7,3305.0,3311.83,79.363274,2026-01-14 10:00:00+00:00,ETHUSD,3282.6265,3283.0724560235517,3415.699977016509,3149.553022983491,73.44307028739917,-0.4562655357212675
1768388400000,3311.83,3312.09,3282.85,3282.85,105.955745,2026-01-14 11:00:00+00:00,ETHUSD,3287.785,3283.0512697355944,3411.742105908711,3163.8278940912887,64.57102058625193,-0.8750449147450157
1768392000000,3282.85,3297.7,3280.0,3295.84,29.67051,2026-01-14 12:00:00+00:00,ETHUSD,3293.632,3284.2692440464903,3406.4995713251706,3180.7644286748296,39.217420891459746,0.39569276695554656
1768395600000,3295.84,3306.57,3288.67,3301.13,90.8253,2026-01-14 13:00:00+00:00,ETHUSD,3299.653,3285.875030327777,3399.2209764836716,3200.085023516328,42.68656716417917,0.1605053643380705
1768399200000,3301.13,3357.61,3300.9,3347.89,205.403742,2026-01-14 14:00:00+00:00,ETHUSD,3307.0534999999995,3291.7812179156076,3396.9274150201713,3217.1795849798277,56.54191153727177,1.4164846582836788
1768402800000,3347.89,3361.81,3327.52,3345.66,119.177172,2026-01-14 15:00:00+00:00,ETHUSD,3313.589,3296.9125304950735,3393.7472970456806,3233.4307029543193,52.37754540451289,-0.06660911798177516
1768406400000,3345.66,3403.24,3345.66,3368.95,600.038436,2026-01-14 16:00:00+00:00,ETHUSD,3321.7715,3303.773241876495,3387.4977127553257,3256.045287244674,61.25129265770418,0.6961257270613253
1768410000000,3368.95,3381.38,3338.39,3341.11,294.096292,2026-01-14 17:00:00+00:00,ETHUSD,3328.358,3307.329123602543,3367.812651170019,3288.9033488299815,47.72657918828196,-0.8263702340491785
1768413600000,3341.11,3353.67,3316.78,3340.34,354.144734,2026-01-14 18:00:00+00:00,ETHUSD,3328.9985,3310.4730165927767,3368.8108441713944,3289.186155828606,50.76273937033436,-0.023046233138090955
1768417200000,3340.34,3400.0,3334.26,3367.83,310.637671,2026-01-14 19:00:00+00:00,ETHUSD,3331.2555,3315.9355864410836,3374.529572205695,3287.9814277943055,59.56893165750198,0.8229701168144476
1768420800000,3367.83,3393.37,3362.61,3383.72,196.010199,2026-01-14 20:00:00+00:00,ETHUSD,3334.316,3322.3912448752662,3383.2709139085136,3285.361086091486,61.843202668890726,0.4718171641680202
1768424400000,3383.72,3383.72,3358.43,3371.64,73.030366,2026-01-14 21:00:00+00:00,ETHUSD,3336.047,3327.081602506193,3387.77424868812,3284.31975131188,58.30536912751678,-0.35700353457142064
1768428000000,3371.64,3374.79,3342.61,3348.4,1590.277918,2026-01-14 22:00:00+00:00,ETHUSD,3337.1955000000003,3329.111926077032,3388.950203005219,3285.4407969947815,54.48281552997484,-0.6892788079391532
1768431600000,3348.4,3368.49,3340.0,3354.15,694.039384,2026-01-14 23:00:00+00:00,ETHUSD,3337.4004999999997,3331.496504545886,3389.4014827741184,3285.399517225881,55.47663249656953,0.1717238083861039
1768435200000,3354.15,3354.15,3327.46,3329.18,30.207988,2026-01-15 00:00:00+00:00,ETHUSD,3336.9835,3331.2758850653254,3389.11404474864,3284.8529552513596,53.36801646154442,-0.7444509041038772
1768438800000,3329.18,3340.89,3317.94,3323.39,80.992877,2026-01-15 01:00:00+00:00,ETHUSD,3336.7105,3330.5248483924374,3389.0770399297207,3284.3439600702795,58.64834883522487,-0.17391670020845407
1768442400000,3323.39,3332.13,3305.6,3313.32,43.728816,2026-01-15 02:00:00+00:00,ETHUSD,3335.7465,3328.8862914026813,3389.131580224037,3282.3614197759634,53.7760304156226,-0.30300386051591577
1768446000000,3313.32,3320.24,3278.0,3284.04,81.672798,2026-01-15 03:00:00+00:00,ETHUSD,3333.2475,3324.6152160309975,3391.4359842559115,3275.0590157440884,46.654922685456995,-0.8837057694397243
1768449600000,3284.04,3307.82,3284.04,3303.24,51.104763,2026-01-15 04:00:00+00:00,ETHUSD,3332.076,3322.5794811709025,3391.7466079106084,3272.4053920893916,40.20360700337876,0.5846457412211681
1768453200000,3303.24,3315.66,3303.24,3310.52,51.356982,2026-01-15 05:00:00+00:00,ETHUSD,3331.2515,3321.430959154626,3391.6678844194294,3270.8351155805703,42.45728513780372,0.22038967801309983
1768456800000,3310.52,3322.59,3310.52,3316.19,401.88401,2026-01-15 06:00:00+00:00,ETHUSD,3331.4695,3320.931820187519,3391.6217039584017,3271.3172960415986,37.74846739736208,0.17127218684678258
1768460400000,3316.19,3334.75,3314.81,3331.5,257.869452,2026-01-15 07:00:00+00:00,ETHUSD,3333.9019999999996,3321.9383135029934,3389.54119542345,3278.262804576549,47.63055377484093,0.4616743913949506
1768464000000,3331.5,3337.18,3320.39,3336.0,19.021176,2026-01-15 08:00:00+00:00,ETHUSD,3335.91,3323.2775217408034,3388.585200996299,3283.2347990037006,48.94925430950994,0.13507429085997114
1768467600000,3336.0,3372.81,3331.06,3368.05,67.770575,2026-01-15 09:00:00+00:00,ETHUSD,3339.256,3327.541567289298,3391.1245213938037,3287.387478606196,50.052112942960065,0.9607314148681212
1768471200000,3368.05,3376.2,3360.0,3365.73,10.268468,2026-01-15 10:00:00+00:00,ETHUSD,3340.1479999999997,3331.1785608807936,3393.240858316454,3287.0551416835456,45.44580021264752,-0.06888258784757406
1768474800000,3365.73,3365.73,3347.94,3350.36,11.010724,2026-01-15 11:00:00+00:00,ETHUSD,3340.3830000000003,3333.0053646064325,3393.619994300071,3287.1460056999294,44.70119521912357,-0.4566617048901711
1768478400000,3350.36,3370.0,3344.28,3370.0,65.757658,2026-01-15 12:00:00+00:00,ETHUSD,3340.4354999999996,3336.528663215344,3393.7930457002885,3287.0779542997107,55.476673427991855,0.5862056614811539
1768482000000,3370.0,3384.69,3359.07,3373.57,102.085435,2026-01-15 13:00:00+00:00,ETHUSD,3342.0585,3340.0564095757873,3397.4387911075632,3286.678208892437,54.97897651522921,0.10593471810089738
1768485600000,3373.57,3382.02,3322.46,3342.14,182.838952,2026-01-15 14:00:00+00:00,ETHUSD,3342.1485000000002,3340.2548467590454,3397.5228821731057,3286.774117826895,53.216200119118525,-0.9316540045115507
1768489200000,3342.14,3353.36,3284.1,3330.0,131.116044,2026-01-15 15:00:00+00:00,ETHUSD,3340.257,3339.2781946867553,3394.510831530962,3286.003168469038,51.59024202473178,-0.36324031907699617
1768492800000,3330.0,3333.27,3310.0,3330.01,27.158144,2026-01-15 16:00:00+00:00,ETHUSD,3337.5714999999996,3338.395509478493,3387.9453696986993,3287.1976303013,54.219547959751225,0.0003003003003154703
1768496400000,3330.01,3333.04,3298.61,3299.07,81.071908,2026-01-15 17:00:00+00:00,ETHUSD,3333.943,3334.6502228614936,3384.4387207566874,3283.447279243313,53.76823948252524,-0.9291263389599402
1768500000000,3299.07,3306.59,3273.72,3285.5,126.447747,2026-01-15 18:00:00+00:00,ETHUSD,3330.7980000000002,3329.969249255637,3385.187498831653,3276.4085011683474,45.423116615067165,-0.4113280409327569
1768503600000,3285.5,3299.11,3276.68,3292.58,2114.201862,2026-01-15 19:00:00+00:00,ETHUSD,3327.7195,3326.408368374148,3383.4959143608016,3271.9430856391987,45.36673553719009,0.21549231471618135
1768507200000,3292.58,3303.67,3275.26,3286.04,210.816784,2026-01-15 20:00:00+00:00,ETHUSD,3325.5625,3322.563761862324,3384.356134770051,3266.768865229949,42.2481616701805,-0.1986284311998432
1768510800000,3286.04,3303.36,3282.0,3298.05,79.804768,2026-01-15 21:00:00+00:00,ETHUSD,3324.2955,3320.2291178754363,3384.3645772448945,3264.226422755106,41.251242349741155,0.3654855083930819
1768514400000,3298.05,3318.41,3295.19,3300.99,6065.107547,2026-01-15 22:00:00+00:00,ETHUSD,3323.679,3318.3968209349187,3384.471104715908,3262.886895284092,40.76789198881913,0.08914358484557461
1768518000000,3300.99,3341.33,3300.14,3317.66,76.426565,2026-01-15 23:00:00+00:00,ETHUSD,3325.3599999999997,3318.3266475125456,3383.3308507514125,3267.389149248587,35.5392297537737,0.5050000151469725
1768521600000,3317.66,3324.65,3302.0,3315.36,3258.651084,2026-01-16 00:00:00+00:00,ETHUSD,3325.9659999999994,3318.044109654208,3383.2121052318053,3268.7198947681936,35.54330979851906,-0.06932597071429569
1768525200000,3315.36,3319.44,3301.42,3312.87,65.612761,2026-01-16 01:00:00+00:00,ETHUSD,3326.0834999999997,3317.551337306188,3383.2056292817824,3268.961370718217,38.38095828426203,-0.07510496597655791
1768528800000,3312.87,3312.87,3290.95,3301.44,163.554039,2026-01-16 02:00:00+00:00,ETHUSD,3325.346,3316.0169242294082,3383.3795592204197,3267.3124407795804,27.61233019853715,-0.34501806590659934
1768532400000,3301.44,3306.8,3293.57,3293.57,38.273516,2026-01-16 03:00:00+00:00,ETHUSD,3323.4494999999997,3313.8791219218456,3383.0930106012593,3263.80598939874,24.590268072671847,-0.23838082776000968
1768536000000,3293.57,3303.36,3277.39,3285.33,60.102696,2026-01-16 04:00:00+00:00,ETHUSD,3320.9159999999997,3311.1601579292887,3382.585088870403,3259.2469111295964,28.838560679430856,-0.2501844503077333
1768539600000,3285.33,3313.36,3283.81,3308.05,55.903273,2026-01-16 05:00:00+00:00,ETHUSD,3317.916,3310.8639524122136,3375.6422751084388,3260.1897248915616,42.42110351495071,0.6915591432215429
1768543200000,3308.05,3315.08,3301.76,3313.24,26.244917,2026-01-16 06:00:00+00:00,ETHUSD,3315.2915000000003,3311.0902426586695,3368.4574959689353,3262.1255040310652,44.40962730848708,0.15689001073138087
1768546800000,3313.24,3314.91,3301.68,3307.54,35.154187,2026-01-16 07:00:00+00:00,ETHUSD,3313.1504999999997,3310.7521243102246,3363.7574857774007,3262.543514222599,53.39478957915824,-0.17203703927273217
1768550400000,3307.54,3317.79,3307.54,3311.44,10.170461,2026-01-16 08:00:00+00:00,ETHUSD,3310.2225,3310.8176362806794,3353.178204908788,3267.266795091212,61.27042057699,0.11791240619916099
1768554000000,3311.44,3313.87,3306.89,3306.89,9.764754,2026-01-16 09:00:00+00:00,ETHUSD,3306.8885,3310.4435756825196,3337.806229388276,3275.970770611724,56.35717458907152,-0.13740245935303097
1768557600000,3306.89,3307.19,3293.45,3295.81,34.966892,2026-01-16 10:00:00+00:00,ETHUSD,3304.572,3309.049901807994,3330.9829025334598,3278.1610974665405,54.17200444102828,-0.335058015234857
1768561200000,3295.81,3304.01,3292.44,3299.45,19.779906,2026-01-16 11:00:00+00:00,ETHUSD,3303.0445,3308.135625445328,3326.6477178671576,3279.4412821328424,50.64385577630594,0.11044325977529468
1768564800000,3299.45,3312.55,3299.23,3306.74,6.684175,2026-01-16 12:00:00+00:00,ETHUSD,3301.881,3308.002708736249,3321.9111109122787,3281.850889087721,52.54267268064032,0.22094591522829887
1768568400000,3306.74,3309.76,3296.5,3306.54,52.411923,2026-01-16 13:00:00+00:00,ETHUSD,3302.2545,3307.8634031423207,3322.342411499739,3282.1665885002612,44.24430641821948,-0.006048252962120859
1768572000000,3306.54,3317.74,3289.73,3296.03,95.430658,2026-01-16 14:00:00+00:00,ETHUSD,3302.781,3306.7364123668617,3321.5270984291687,3284.034901570831,40.778551664917465,-0.3178549178295076
1768575600000,3296.03,3309.66,3252.0,3264.02,193.021,2026-01-16 15:00:00+00:00,ETHUSD,3301.353,3302.668182617637,3326.596229503963,3276.109770496037,31.81716667907388,-0.9711683449483255
1768579200000,3264.02,3285.74,3258.29,3277.4,118.961519,2026-01-16 16:00:00+00:00,ETHUSD,3300.921,3300.2616890350046,3327.5265941090406,3274.315405890959,41.17992368652773,0.40992395879928534
